trade_date,symbol,name,close,ma10w,ma20w,dev10w_pct,dev20w_pct,source
20230512,000688.SH,科创50,1014.11,1071.697,1031.3020000000001,-5.373440440721577,-1.6670189721342599,公开指数日线计算（周五收盘/当周最后交易日）
20230519,000688.SH,科创50,1040.16,1076.3579999999997,1037.2925,-3.3630074752080352,0.2764408303347565,公开指数日线计算（周五收盘/当周最后交易日）
20230526,000688.SH,科创50,1038.66,1078.6480000000001,1041.2305000000001,-3.7072334997144574,-0.24687136998003956,公开指数日线计算（周五收盘/当周最后交易日）
20230602,000688.SH,科创50,1053.29,1077.8780000000002,1044.3400000000001,-2.281148701430047,0.8570005936763714,公开指数日线计算（周五收盘/当周最后交易日）
20230609,000688.SH,科创50,1032.55,1072.979,1047.252,-3.767920900595456,-1.4038645903755698,公开指数日线计算（周五收盘/当周最后交易日）
20230616,000688.SH,科创50,1052.88,1062.165,1048.4389999999999,-0.8741579698069324,0.4235821063505174,公开指数日线计算（周五收盘/当周最后交易日）
20230623,000688.SH,科创50,1020.22,1050.566,1047.7565,-2.8885381784676034,-2.6281392670911563,公开指数日线计算（周五收盘/当周最后交易日）
20230630,000688.SH,科创50,1005.15,1039.3980000000001,1046.787,-3.2949842120150508,-3.977600027512762,公开指数日线计算（周五收盘/当周最后交易日）
20230707,000688.SH,科创50,991.85,1029.7959999999998,1047.0629999999999,-3.684807476432206,-5.2731306521192955,公开指数日线计算（周五收盘/当周最后交易日）
20230714,000688.SH,科创50,991.56,1024.0430000000001,1047.1095,-3.1720347680712746,-5.305032568227109,公开指数日线计算（周五收盘/当周最后交易日）
20230721,000688.SH,科创50,955.55,1018.1870000000001,1044.942,-6.15181690593184,-8.554733181363183,公开指数日线计算（周五收盘/当周最后交易日）
20230728,000688.SH,科创50,962.64,1010.4349999999998,1043.3965,-4.730140978885322,-7.7397710266423285,公开指数日线计算（周五收盘/当周最后交易日）
20230804,000688.SH,科创50,975.78,1004.1469999999999,1041.3974999999998,-2.8249847880838175,-6.300908154667151,公开指数日线计算（周五收盘/当周最后交易日）
20230811,000688.SH,科创50,938.77,992.695,1035.2865,-5.432182090168691,-9.322685073165736,公开指数日线计算（周五收盘/当周最后交易日）
20230818,000688.SH,科创50,904.25,979.8650000000001,1026.422,-7.716879366035123,-11.90270668399548,公开指数日线计算（周五收盘/当周最后交易日）
20230825,000688.SH,科创50,870.4,961.617,1011.891,-9.485793200411386,-13.982830166490267,公开指数日线计算（周五收盘/当周最后交易日）
20230901,000688.SH,科创50,934.79,953.074,1001.82,-1.9184239628822097,-6.690822702681132,公开指数日线计算（周五收盘/当周最后交易日）
20230908,000688.SH,科创50,901.51,942.7099999999998,991.0539999999999,-4.3703790136945475,-9.035229160065938,公开指数日线计算（周五收盘/当周最后交易日）
20230915,000688.SH,科创50,887.01,932.226,981.0110000000001,-4.850325993911353,-9.582053616116449,公开指数日线计算（周五收盘/当周最后交易日）
20230922,000688.SH,科创50,882.88,921.358,972.7004999999999,-4.1762268303960015,-9.234137332097593,公开指数日线计算（周五收盘/当周最后交易日）
20230929,000688.SH,科创50,887.8,914.583,966.3849999999999,-2.9284384249433915,-8.131852212110068,公开指数日线计算（周五收盘/当周最后交易日）
20231013,000688.SH,科创50,891.72,907.491,958.963,-1.7378684747286655,-7.012053645448257,公开指数日线计算（周五收盘/当周最后交易日）
20231020,000688.SH,科创50,861.81,896.094,950.1205,-3.8259379038359964,-9.29466315062143,公开指数日线计算（周五收盘/当周最后交易日）
20231027,000688.SH,科创50,861.85,888.402,940.5484999999999,-2.9887370807359703,-8.367298443408277,公开指数日线计算（周五收盘/当周最后交易日）
20231103,000688.SH,科创50,875.37,885.5139999999999,932.6894999999998,-1.1455493645498471,-6.145614376488617,公开指数日线计算（周五收盘/当周最后交易日）
20231110,000688.SH,科创50,889.75,887.449,924.5329999999998,0.25928250524820395,-3.762223738903836,公开指数日线计算（周五收盘/当周最后交易日）
20231117,000688.SH,科创50,891.38,883.108,918.091,0.9366917749584536,-2.9094065838789374,公开指数日线计算（周五收盘/当周最后交易日）
20231124,000688.SH,科创50,864.77,879.434,911.0719999999999,-1.6674361009467398,-5.082144989638571,公开指数日线计算（周五收盘/当周最后交易日）
20231201,000688.SH,科创50,867.54,877.4870000000001,904.8565000000001,-1.1335780473101131,-4.124024085587063,公开指数日线计算（周五收盘/当周最后交易日）
20231208,000688.SH,科创50,868.23,876.0219999999999,898.6899999999999,-0.8894753784722154,-3.3893778722362433,公开指数日线计算（周五收盘/当周最后交易日）
20231215,000688.SH,科创50,847.51,871.993,893.2879999999999,-2.807706025163048,-5.124663042602151,公开指数日线计算（周五收盘/当周最后交易日）
20231222,000688.SH,科创50,843.32,867.1529999999999,887.3219999999999,-2.748419252427181,-4.958966418053401,公开指数日线计算（周五收盘/当周最后交易日）
20231229,000688.SH,科创50,852.0,866.1719999999999,881.133,-1.6361646416646947,-3.3063113060117,公开指数日线计算（周五收盘/当周最后交易日）
20240105,000688.SH,科创50,807.73,860.76,874.5810000000001,-6.160834611273758,-7.643774561761585,公开指数日线计算（周五收盘/当周最后交易日）
20240112,000688.SH,科创50,778.36,851.059,868.2864999999999,-8.542180976877034,-10.356777400086248,公开指数日线计算（周五收盘/当周最后交易日）
20240119,000688.SH,科创50,765.47,838.631,863.04,-8.723860672930039,-11.30538561364478,公开指数日线计算（周五收盘/当周最后交易日）
20240126,000688.SH,科创50,746.1,824.1030000000001,853.6055,-9.465200345102499,-12.594283893437897,公开指数日线计算（周五收盘/当周最后交易日）
20240202,000688.SH,科创50,673.41,804.967,842.2005000000001,-16.343154439871455,-20.041605294701213,公开指数日线计算（周五收盘/当周最后交易日）
20240209,000688.SH,科创50,751.5,793.363,835.425,-5.276651419337686,-10.045785079450575,公开指数日线计算（周五收盘/当周最后交易日）
20240223,000688.SH,科创50,764.48,782.988,829.5049999999999,-2.363765472778645,-7.839012423071578,公开指数日线计算（周五收盘/当周最后交易日）
20240301,000688.SH,科创50,815.49,779.7860000000001,825.8895,4.578692102705095,-1.259187821131036,公开指数日线计算（周五收盘/当周最后交易日）
20240308,000688.SH,科创50,803.2,775.774,821.4635000000001,3.5353079634017126,-2.2232880706202995,公开指数日线计算（周五收盘/当周最后交易日）
20240315,000688.SH,科创50,808.67,771.441,818.8064999999999,4.825903730810244,-1.237960372810909,公开指数日线计算（周五收盘/当周最后交易日）
20240322,000688.SH,科创50,794.2,770.088,815.4240000000001,3.131070734773189,-2.602817675221736,公开指数日线计算（周五收盘/当周最后交易日）
20240329,000688.SH,科创50,762.74,768.5260000000001,809.7925,-0.7528697792917982,-5.8104390939654245,公开指数日线计算（周五收盘/当周最后交易日）
20240405,000688.SH,科创50,756.76,767.655,803.143,-1.4192573486787707,-5.775185739027799,公开指数日线计算（周五收盘/当周最后交易日）
20240412,000688.SH,科创50,738.43,766.888,795.4955,-3.7108417396021443,-7.173579234577698,公开指数日线计算（周五收盘/当周最后交易日）
20240419,000688.SH,科创50,730.56,772.6030000000001,788.7850000000001,-5.441733982394592,-7.381605887535914,公开指数日线计算（周五收盘/当周最后交易日）
20240426,000688.SH,科创50,752.25,772.6780000000001,783.0205,-2.64379211003809,-3.9297183151654314,公开指数日线计算（周五收盘/当周最后交易日）
20240503,000688.SH,科创50,767.46,772.976,777.982,-0.7136055970689892,-1.3524734505425462,公开指数日线计算（周五收盘/当周最后交易日）
20240510,000688.SH,科创50,767.17,768.144,773.9649999999999,-0.12679914182758267,-0.877946677175323,公开指数日线计算（周五收盘/当周最后交易日）
20240517,000688.SH,科创50,754.42,763.266,769.52,-1.1589668608322667,-1.9622621894167858,公开指数日线计算（周五收盘/当周最后交易日）
20240524,000688.SH,科创50,727.21,755.12,763.2805000000001,-3.6961012819154537,-4.725720098967557,公开指数日线计算（周五收盘/当周最后交易日）
20240531,000688.SH,科创50,743.23,750.023,760.0555,-0.9057055583628792,-2.213719919137491,公开指数日线计算（周五收盘/当周最后交易日）
20240607,000688.SH,科创50,737.93,747.5419999999999,758.034,-1.2858140412177477,-2.652123783365923,公开指数日线计算（周五收盘/当周最后交易日）
20240614,000688.SH,科创50,754.26,747.292,757.4735000000001,0.932433372764585,-0.4242392638158399,公开指数日线计算（周五收盘/当周最后交易日）
20240621,000688.SH,科创50,758.37,749.286,758.087,1.212354161161433,0.03733080767773789,公开指数日线计算（周五收盘/当周最后交易日）
20240628,000688.SH,科创50,712.08,747.4379999999999,760.0205,-4.730559591564765,-6.307790381969946,公开指数日线计算（周五收盘/当周最后交易日）
20240705,000688.SH,科创50,698.85,742.098,757.388,-5.827801718910431,-7.72893153839248,公开指数日线计算（周五收盘/当周最后交易日）
20240712,000688.SH,科创50,718.37,737.1890000000001,755.0825000000001,-2.552805318581808,-4.862051497684039,公开指数日线计算（周五收盘/当周最后交易日）
20240719,000688.SH,科创50,749.47,735.4190000000001,751.7814999999999,1.910611501742543,-0.307469657074555,公开指数日线计算（周五收盘/当周最后交易日）
20240726,000688.SH,科创50,719.87,731.964,747.615,-1.652267051385048,-3.711134741812294,公开指数日线计算（周五收盘/当周最后交易日）
20240802,000688.SH,科创50,725.66,731.809,743.4645,-0.8402465670687254,-2.3948016347788093,公开指数日线计算（周五收盘/当周最后交易日）
20240809,000688.SH,科创50,705.55,728.0409999999999,739.0319999999999,-3.0892490944878115,-4.530521005856302,公开指数日线计算（周五收盘/当周最后交易日）
20240816,000688.SH,科创50,705.22,724.7700000000001,736.156,-2.6974074533990144,-4.202370149805191,公开指数日线计算（周五收盘/当周最后交易日）
20240823,000688.SH,科创50,685.76,717.92,732.606,-4.479607755738801,-6.394433024026558,公开指数日线计算（周五收盘/当周最后交易日）
20240830,000688.SH,科创50,694.16,711.499,730.3924999999999,-2.436967585337446,-4.9606889446427775,公开指数日线计算（周五收盘/当周最后交易日）
20240906,000688.SH,科创50,662.34,706.525,726.9815,-6.253848059162792,-8.891766846886739,公开指数日线计算（周五收盘/当周最后交易日）
20240913,000688.SH,科创50,655.05,702.145,722.1215,-6.70730404688491,-9.28811841220626,公开指数日线计算（周五收盘/当周最后交易日）
20240920,000688.SH,科创50,648.36,695.144,716.1665,-6.730116349993665,-9.467979862224784,公开指数日线计算（周五收盘/当周最后交易日）
20240927,000688.SH,科创50,740.02,694.199,714.809,6.600556900831034,3.5269561519231107,公开指数日线计算（周五收盘/当周最后交易日）
20241004,000688.SH,科创50,872.37,709.449,720.7065,22.964441418622062,21.043725844015547,公开指数日线计算（周五收盘/当周最后交易日）
20241011,000688.SH,科创50,898.9,726.7729999999999,729.2909999999999,23.683736187227655,23.25669725802184,公开指数日线计算（周五收盘/当周最后交易日）
20241018,000688.SH,科创50,978.66,754.0840000000001,741.0625,29.781297574275523,32.06173568356245,公开指数日线计算（周五收盘/当周最后交易日）
20241025,000688.SH,科创50,991.22,782.684,753.727,26.64370295036056,31.50915384482711,公开指数日线计算（周五收盘/当周最后交易日）
20241101,000688.SH,科创50,939.76,808.0840000000001,763.002,16.294840635379472,23.166125383681834,公开指数日线计算（周五收盘/当周最后交易日）
20241108,000688.SH,科创50,1025.64,841.232,776.3655000000001,21.921182266009875,32.10787960052319,公开指数日线计算（周五收盘/当周最后交易日）
20241115,000688.SH,科创50,986.88,873.686,790.1055,12.955913222828341,24.904838657622296,公开指数日线计算（周五收盘/当周最后交易日）
20241122,000688.SH,科创50,969.35,905.116,803.6305,7.09676991678414,20.621355212376848,公开指数日线计算（周五收盘/当周最后交易日）
20241129,000688.SH,科创50,1007.39,941.019,818.0815,7.053098821596593,23.140542843225266,公开指数日线计算（周五收盘/当周最后交易日）
20241206,000688.SH,科创50,1014.45,968.4620000000001,831.3305,4.74856008805713,22.02728036563075,公开指数日线计算（周五收盘/当周最后交易日）
20241213,000688.SH,科创50,989.78,980.2030000000001,844.826,0.9770425105819713,17.157852622906965,公开指数日线计算（周五收盘/当周最后交易日）
20241220,000688.SH,科创50,1011.21,991.434,859.1034999999999,1.9946864844256007,17.70525902874336,公开指数日线计算（周五收盘/当周最后交易日）
20241227,000688.SH,科创50,1018.58,995.426,874.7549999999999,2.3260393037754623,16.441746546175807,公开指数日线计算（周五收盘/当周最后交易日）
20250103,000688.SH,科创50,941.82,990.4860000000001,886.585,-4.913345569750616,6.2300851018232795,公开指数日线计算（周五收盘/当周最后交易日）
20250110,000688.SH,科创50,950.59,991.5689999999998,899.8264999999999,-4.13274315756138,5.641476440180426,公开指数日线计算（周五收盘/当周最后交易日）
20250117,000688.SH,科创50,965.9,985.595,913.4135,-1.998285299742797,5.746192715566378,公开指数日线计算（周五收盘/当周最后交易日）
20250124,000688.SH,科创50,974.83,984.3900000000001,929.0380000000001,-0.9711598045490155,4.9289695362299435,公开指数日线计算（周五收盘/当周最后交易日）
20250131,000688.SH,科创50,955.09,982.9640000000002,944.0400000000002,-2.8357091409248136,1.1705012499470202,公开指数日线计算（周五收盘/当周最后交易日）
20250207,000688.SH,科创50,1018.8,984.1049999999999,962.5620000000001,3.5255384333988893,5.842532740748108,公开指数日线计算（周五收盘/当周最后交易日）
20250214,000688.SH,科创50,1022.46,984.9060000000002,976.684,3.8129527081772085,4.686879277227862,公开指数日线计算（周五收盘/当周最后交易日）
20250221,000688.SH,科创50,1094.77,995.405,987.8040000000001,9.982368985488321,10.828666415604694,公开指数日线计算（周五收盘/当周最后交易日）
20250228,000688.SH,科创50,1078.8,1002.1640000000001,996.799,7.647051779948177,8.226432811429385,公开指数日线计算（周五收盘/当周最后交易日）
20250307,000688.SH,科创50,1107.62,1011.068,1003.247,9.549506066852075,10.403519771302584,公开指数日线计算（周五收盘/当周最后交易日）
20250314,000688.SH,科创50,1088.11,1025.697,1008.0914999999999,6.084935414649739,7.937622725714877,公开指数日线计算（周五收盘/当周最后交易日）
20250321,000688.SH,科创50,1042.89,1034.9270000000001,1013.2479999999999,0.769426249387628,2.9254437215765705,公开指数日线计算（周五收盘/当周最后交易日）
20250328,000688.SH,科创50,1029.48,1041.2849999999999,1013.4399999999999,-1.1336953859894083,1.582728133880651,公开指数日线计算（周五收盘/当周最后交易日）
20250404,000688.SH,科创50,1018.07,1045.609,1014.9995000000001,-2.6337761055996944,0.30251246429184864,公开指数日线计算（周五收盘/当周最后交易日）
20250411,000688.SH,科创50,1011.71,1051.271,1017.1175000000001,-3.763159071257549,-0.5316494898573665,公开指数日线计算（周五收盘/当周最后交易日）
20250418,000688.SH,科创50,1008.6,1050.251,1017.1779999999999,-3.9658138863947756,-0.8433135596719432,公开指数日线计算（周五收盘/当周最后交易日）
20250425,000688.SH,科创50,1004.57,1048.462,1016.684,-4.186322441824308,-1.191520669155799,公开指数日线计算（周五收盘/当周最后交易日）
20250502,000688.SH,科创50,1012.42,1040.227,1017.816,-2.6731665299977947,-0.5301547627469039,公开指数日线计算（周五收盘/当周最后交易日）
20250509,000688.SH,科创50,1006.32,1032.9789999999998,1017.5715,-2.580788186400673,-1.105720826497203,公开指数日线计算（周五收盘/当周最后交易日）
20250516,000688.SH,科创50,995.24,1021.741,1016.4045,-2.5937101476793067,-2.082291056365848,公开指数日线计算（周五收盘/当周最后交易日）
20250523,000688.SH,科创50,980.58,1010.9879999999999,1018.3425,-3.0077508338377856,-3.7082317589612446,公开指数日线计算（周五收盘/当周最后交易日）
20250530,000688.SH,科创50,977.03,1004.402,1019.6645000000001,-2.7252036535172275,-4.181228237327095,公开指数日线计算（周五收盘/当周最后交易日）
20250606,000688.SH,科创50,991.64,1000.618,1020.9514999999999,-0.8972455022795978,-2.8709982795460776,公开指数日线计算（周五收盘/当周最后交易日）
20250613,000688.SH,科创50,972.94,996.1049999999999,1020.857,-2.3255580485992744,-4.693801384523,公开指数日线计算（周五收盘/当周最后交易日）
20250620,000688.SH,科创50,957.87,990.7210000000001,1020.9959999999999,-3.3158679386023016,-6.182786220514069,公开指数日线计算（周五收盘/当周最后交易日）
20250627,000688.SH,科创50,988.21,988.682,1019.4664999999999,-0.04774032499832437,-3.0659663657412795,公开指数日线计算（周五收盘/当周最后交易日）
20250704,000688.SH,科创50,984.8,986.7049999999999,1017.5835,-0.1930668234173316,-3.2217012166569137,公开指数日线计算（周五收盘/当周最后交易日）
20250711,000688.SH,科创50,994.45,984.908,1012.5674999999999,0.9688214533743356,-1.7892634318205758,公开指数日线计算（周五收盘/当周最后交易日）
20250718,000688.SH,科创50,1007.53,985.0290000000001,1009.0040000000001,2.284298228783088,-0.14608465377740076,公开指数日线计算（周五收盘/当周最后交易日）
20250725,000688.SH,科创50,1054.2,990.925,1006.333,6.385447940056022,4.75657660038975,公开指数日线计算（周五收盘/当周最后交易日）
20250801,000688.SH,科创50,1036.77,996.5440000000001,1003.766,4.036550317898646,3.288017326747461,公开指数日线计算（周五收盘/当周最后交易日）
20250808,000688.SH,科创50,1043.54,1003.195,1003.7985000000001,4.021650825612166,3.9591113156674185,公开指数日线计算（周五收盘/当周最后交易日）
20250815,000688.SH,科创50,1101.29,1014.1600000000001,1007.3890000000001,8.591346533091414,9.321225465038818,公开指数日线计算（周五收盘/当周最后交易日）
20250822,000688.SH,科创50,1247.86,1041.652,1018.8785,19.796246731153964,22.473876914666448,公开指数日线计算（周五收盘/当周最后交易日）
20250829,000688.SH,科创50,1341.31,1079.9959999999999,1035.3584999999998,24.19583035492725,29.55029586370326,公开指数日线计算（周五收盘/当周最后交易日）
20250905,000688.SH,科创50,1268.55,1108.03,1048.356,14.486972374394202,21.00374300333092,公开指数日线计算（周五收盘/当周最后交易日）
20250912,000688.SH,科创50,1338.02,1143.352,1065.0285,17.026077708352272,25.632318759544948,公开指数日线计算（周五收盘/当周最后交易日）
20250919,000688.SH,科创50,1362.65,1180.172,1082.54,15.461983507488753,25.875256341567066,公开指数日线计算（周五收盘/当周最后交易日）
20250926,000688.SH,科创50,1450.82,1224.5009999999997,1104.7649999999999,18.482549218008003,31.32385620471323,公开指数日线计算（周五收盘/当周最后交易日）
20251003,000688.SH,科创50,1495.29,1268.6100000000001,1129.7675000000002,17.86837562371413,32.35378075577495,公开指数日线计算（周五收盘/当周最后交易日）
20251010,000688.SH,科创50,1452.68,1310.201,1153.3725,10.874590997869804,25.95063606943986,公开指数日线计算（周五收盘/当周最后交易日）
20251017,000688.SH,科创50,1363.17,1342.164,1172.6795,1.5650844457160362,16.244037693163406,公开指数日线计算（周五收盘/当周最后交易日）
20251024,000688.SH,科创50,1462.22,1378.257,1196.2085000000002,6.091969785025575,22.237887458582662,公开指数日线计算（周五收盘/当周最后交易日）
20251031,000688.SH,科创50,1415.53,1395.024,1218.338,1.46993886843525,16.185327881097034,公开指数日线计算（周五收盘/当周最后交易日）
20251107,000688.SH,科创50,1415.69,1402.462,1241.229,0.9431984609921784,14.055504665134322,公开指数日线计算（周五收盘/当周最后交易日）
20251114,000688.SH,科创50,1361.23,1411.73,1259.88,-3.577171272127111,8.044416928596366,公开指数日线计算（周五收盘/当周最后交易日）
20251121,000688.SH,科创50,1285.83,1406.511,1274.9315000000001,-8.580167520908121,0.8548302398991403,公开指数日线计算（周五收盘/当周最后交易日）
20251128,000688.SH,科创50,1327.15,1402.961,1291.5665000000001,-5.403642724209723,2.755065263770784,公开指数日线计算（周五收盘/当周最后交易日）
20251205,000688.SH,科创50,1326.1,1390.489,1307.495,-4.630673094141713,1.4229499921605937,公开指数日线计算（周五收盘/当周最后交易日）
20251212,000688.SH,科创50,1348.88,1375.848,1322.229,-1.9601002436315573,2.015611516613247,公开指数日线计算（周五收盘/当周最后交易日）
20251219,000688.SH,科创50,1308.59,1361.4389999999999,1335.8200000000002,-3.88184854407726,-2.0384482939318382,公开指数日线计算（周五收盘/当周最后交易日）
20251226,000688.SH,科创50,1345.83,1359.705,1350.9344999999998,-1.0204419340959947,-0.37784955525230757,公开指数日线计算（周五收盘/当周最后交易日）
20260102,000688.SH,科创50,1344.2,1347.903,1363.08,-0.27472303274048704,-1.3850984535023536,公开指数日线计算（周五收盘/当周最后交易日）
20260109,000688.SH,科创50,1475.97,1353.947,1374.4855,9.012391179270685,7.3834536632070735,公开指数日线计算（周五收盘/当周最后交易日）
20260116,000688.SH,科创50,1514.07,1363.7849999999999,1383.1235000000001,11.019698852825055,9.467448134602563,公开指数日线计算（周五收盘/当周最后交易日）
20260123,000688.SH,科创50,1553.71,1383.033,1397.3815,12.340775672019412,11.187245573238247,公开指数日线计算（周五收盘/当周最后交易日）
20260130,000688.SH,科创50,1509.4,1405.3899999999999,1405.9505000000001,7.400792662534972,7.357975974260822,公开指数日线计算（周五收盘/当周最后交易日）
20260206,000688.SH,科创50,1422.41,1414.916,1408.9385,0.529642749110204,0.9561453533990294,公开指数日线计算（周五收盘/当周最后交易日）
20260213,000688.SH,科创50,1470.33,1429.339,1409.914,2.867829115416276,4.285084054772126,公开指数日线计算（周五收盘/当周最后交易日）
20260227,000688.SH,科创50,1488.02,1443.2530000000002,1409.5504999999998,3.1018123641523676,5.566987489983521,公开指数日线计算（周五收盘/当周最后交易日）
20260306,000688.SH,科创50,1414.39,1453.833,1407.636,-2.7130351285188814,0.47981154218847966,公开指数日线计算（周五收盘/当周最后交易日）
20260313,000688.SH,科创50,1373.64,1456.614,1408.1595000000002,-5.696361561813901,-2.4513913374159757,公开指数日线计算（周五收盘/当周最后交易日）
20260320,000688.SH,科创50,1318.31,1454.025,1400.964,-9.333745980983831,-5.899794712783479,公开指数日线计算（周五收盘/当周最后交易日）
20260327,000688.SH,科创50,1300.76,1436.5040000000001,1395.2255,-9.449608215500971,-6.77062596691359,公开指数日线计算（周五收盘/当周最后交易日）
20260403,000688.SH,科创50,1256.21,1410.718,1387.2514999999999,-10.952436985988701,-9.446124224771058,公开指数日线计算（周五收盘/当周最后交易日）
20260410,000688.SH,科创50,1364.49,1391.7959999999998,1387.4145,-1.9619254545924725,-1.652318034732958,公开指数日线计算（周五收盘/当周最后交易日）
20260417,000688.SH,科创50,1423.35,1383.191,1394.2905,2.9033589721159103,2.0841782971338985,公开指数日线计算（周五收盘/当周最后交易日）
20260424,000688.SH,科创50,1453.69,1386.319,1400.6174999999998,4.8597040075192055,3.789221539785137,公开指数日线计算（周五收盘/当周最后交易日）
20260501,000688.SH,科创50,1571.07,1396.393,1412.866,12.50915752227344,11.197381775766413,公开指数日线计算（周五收盘/当周最后交易日）
20260508,000688.SH,科创50,1640.46,1411.6370000000002,1427.4450000000002,16.209762141400354,14.922816640921365,公开指数日线计算（周五收盘/当周最后交易日）
20260515,000688.SH,科创50,1696.26,1439.824,1446.8285,17.810232361733092,17.239880193125856,公开指数日线计算（周五收盘/当周最后交易日）
20260522,000688.SH,科创50,1790.77,1481.5369999999998,1469.0755000000001,20.87244530511221,21.89775134089431,公开指数日线计算（周五收盘/当周最后交易日）
20260529,000688.SH,科创50,1751.32,1524.838,1489.4315000000001,14.852856500165924,17.583118122585685,公开指数日线计算（周五收盘/当周最后交易日）
20260605,000688.SH,科创50,1668.33,1561.5949999999998,1499.0494999999999,6.8349988313231025,11.292522361669842,公开指数日线计算（周五收盘/当周最后交易日）
20260612,000688.SH,科创50,1663.22,1602.296,1506.507,3.8022937085282704,10.402407688779402,公开指数日线计算（周五收盘/当周最后交易日）
20260619,000688.SH,科创50,1911.51,1656.998,1524.3970000000002,15.359825419221984,25.394500251574883,公开指数日线计算（周五收盘/当周最后交易日）
20260626,000688.SH,科创50,2032.28,1717.891,1550.541,18.300870078485755,31.06909136875453,公开指数日线计算（周五收盘/当周最后交易日）
20260703,000688.SH,科创50,1975.6,1770.0819999999999,1578.2005,11.610648546225555,25.18054581784761,公开指数日线计算（周五收盘/当周最后交易日）
20260710,000688.SH,科创50,2064.98,1819.473,1607.933,13.493302731065548,28.424505249907806,公开指数日线计算（周五收盘/当周最后交易日）
20260717,000688.SH,科创50,1715.4,1826.967,1619.3020000000001,-6.106678445751889,5.934532286133165,公开指数日线计算（周五收盘/当周最后交易日）
20260724,000688.SH,科创50,1718.69,1829.2099999999998,1634.517,-6.0419525368874964,5.1497170112027035,公开指数日线计算（周五收盘/当周最后交易日）
